Id,Fipe,Marca,Modelo,Valor,Ano Fabricacao,Ano Modelo,KM,Transmissao,Cor,Versao,Cidade,Tipo Vendedor,Link
38768388,102,VOLKSWAGEN,VOYAGE,59660,2019,2020,50265,Manual,Prata,1.6 MSI TOTALFLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VOYAGE/1.6-MSI-TOTALFLEX-4P-MANUAL/4-portas/2019-2020/38768388
38800487,100,FIAT,PALIO,47899,2015,2016,80686,Manual,Vermelho,1.6 MPI SPORTING 16V FLEX 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FIAT/PALIO/1.6-MPI-SPORTING-16V-FLEX-4P-MANUAL/4-portas/2015-2016/38800487
38803480,98,CHEVROLET,SPIN,78899,2019,2020,52609,Manual,Azul,1.8 LT 8V FLEX 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/SPIN/1.8-LT-8V-FLEX-4P-MANUAL/4-portas/2019-2020/38803480
38825198,100,VOLKSWAGEN,VOYAGE,58390,2019,2020,50265,Manual,Prata,1.6 MSI TOTALFLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VOYAGE/1.6-MSI-TOTALFLEX-4P-MANUAL/4-portas/2019-2020/38825198
38839796,107,KIA,PICANTO,44990,2016,2017,60000,Manual,Preto,1.0 EX 12V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/KIA/PICANTO/1.0-EX-12V-FLEX-4P-MANUAL/4-portas/2016-2017/38839796
38846282,114,CHEVROLET,JOY,59920,2019,2020,50505,Manual,Prata,1.0 SPE4 FLEX PLUS MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/JOY/1.0-SPE4-FLEX-PLUS-MANUAL/4-portas/2019-2020/38846282
38856363,91,CHEVROLET,CAPTIVA,35990,2010,2010,128,Automática,Azul,2.4 SFI ECOTEC FWD 16V GASOLINA 4P AUTOMATICO,Gaspar,PF,https://www.webmotors.com.br/comprar/CHEVROLET/CAPTIVA/2.4-SFI-ECOTEC-FWD-16V-GASOLINA-4P-AUTOMATICO/4-portas/2010-2010/38856363
38874955,95,VOLKSWAGEN,VOYAGE,62470,2020,2021,52220,Manual,Prata,1.6 MSI TOTALFLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VOYAGE/1.6-MSI-TOTALFLEX-4P-MANUAL/4-portas/2020-2021/38874955
38921169,105,CHEVROLET,COBALT,73510,2019,2019,67866,Automática,Prata,1.8 MPFI LTZ 8V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/COBALT/1.8-MPFI-LTZ-8V-FLEX-4P-AUTOMATICO/4-portas/2019-2019/38921169
38924199,100,VOLKSWAGEN,POLO,62640,2019,2020,65365,Manual,Prata,1.0 MPI TOTAL FLEX MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/POLO/1.0-MPI-TOTAL-FLEX-MANUAL/4-portas/2019-2020/38924199
38928103,97,KIA,SPORTAGE,85000,2015,2016,109500,Automática,Preto,2.0 LX 4X2 16V FLEX 4P AUTOMATICO,Itajaí,PF,https://www.webmotors.com.br/comprar/KIA/SPORTAGE/2.0-LX-4X2-16V-FLEX-4P-AUTOMATICO/4-portas/2015-2016/38928103
38944553,109,VOLKSWAGEN,SAVEIRO,79900,2018,2018,20200,Manual,Preto,1.6 MSI PEPPER CE 8V FLEX 2P MANUAL,Itajaí,PF,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SAVEIRO/1.6-MSI-PEPPER-CE-8V-FLEX-2P-MANUAL/0-portas/2018-2018/38944553
38948573,98,FIAT,CRONOS,77380,2019,2020,52472,Automática,Branco,1.8 E.TORQ FLEX PRECISION AT6,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FIAT/CRONOS/1.8-E.TORQ-FLEX-PRECISION-AT6/4-portas/2019-2020/38948573
38948731,97,HYUNDAI,HB20S,69790,2019,2019,50200,Automática,Dourado,1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,Florianópolis,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20S/1.6-COMFORT-PLUS-16V-FLEX-4P-AUTOMATICO/4-portas/2019-2019/38948731
38948816,105,FORD,ECOSPORT,95180,2019,2020,27673,Automática,Prata,1.5 TI-VCT FLEX TITANIUM AUTOMATICO,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FORD/ECOSPORT/1.5-TI-VCT-FLEX-TITANIUM-AUTOMATICO/4-portas/2019-2020/38948816
38948943,100,JEEP,RENEGADE,91500,2019,2019,50437,Automática,Cinza,1.8 16V FLEX LONGITUDE 4P AUTOMATICO,Florianópolis,PJ,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-LONGITUDE-4P-AUTOMATICO/4-portas/2019-2019/38948943
38949337,102,VOLKSWAGEN,GOL,52990,2019,2020,50913,Manual,Prata,1.0 12V MPI TOTALFLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.0-12V-MPI-TOTALFLEX-4P-MANUAL/4-portas/2019-2020/38949337
38949788,666,CHEVROLET,PRISMA,67690,2019,2019,50074,Manual,Branco,1.4 MPFI LT 8V FLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/PRISMA/1.4-MPFI-LT-8V-FLEX-4P-MANUAL/4-portas/2019-2019/38949788
38950035,97,VOLKSWAGEN,VIRTUS,83990,2019,2020,51298,Automática,Cinza,1.0 200 TSI COMFORTLINE AUTOMATICO,Florianópolis,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VIRTUS/1.0-200-TSI-COMFORTLINE-AUTOMATICO/4-portas/2019-2020/38950035
38950254,103,FIAT,FIORINO,77990,2019,2020,55089,Manual,Branco,1.4 MPI FURGAO HARD WORKING 8V FLEX 2P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FIAT/FIORINO/1.4-MPI-FURGAO-HARD-WORKING-8V-FLEX-2P-MANUAL/2-portas/2019-2020/38950254
38955321,101,HONDA,CITY,78000,2021,2021,100,Manual,Cinza,1.5 DX 16V FLEX 4P MANUAL,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/HONDA/CITY/1.5-DX-16V-FLEX-4P-MANUAL/4-portas/2021-2021/38955321
38977679,107,FIAT,GRAND SIENA,63899,2021,2021,5774,Manual,Preto,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FIAT/GRAND SIENA/1.4-MPI-ATTRACTIVE-8V-FLEX-4P-MANUAL/4-portas/2021-2021/38977679
38984520,666,FORD,KA,59890,2020,2020,50183,Manual,Cinza,1.5 TI-VCT FLEX SE MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.5-TI-VCT-FLEX-SE-MANUAL/4-portas/2020-2020/38984520
38984595,103,RENAULT,SANDERO,65790,2019,2020,50600,Manual,Cinza,1.6 16V SCE FLEX STEPWAY ZEN MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/RENAULT/SANDERO/1.6-16V-SCE-FLEX-STEPWAY-ZEN-MANUAL/4-portas/2019-2020/38984595
38984649,145,MITSUBISHI,PAJERO,49000,1998,1999,115000,Automática,Branco,3.5 GLS TOP 4X4 V6 24V GASOLINA 2P AUTOMATICO,Gaspar,PJ,https://www.webmotors.com.br/comprar/MITSUBISHI/PAJERO/3.5-GLS-TOP-4X4-V6-24V-GASOLINA-2P-AUTOMATICO/2-portas/1998-1999/38984649
39024601,91,PEUGEOT,2008,60000,2017,2017,96000,Automática,Branco,1.6 16V FLEX GRIFFE 4P AUTOMATICO,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/PEUGEOT/2008/1.6-16V-FLEX-GRIFFE-4P-AUTOMATICO/0-portas/2017-2017/39024601
39031539,103,RENAULT,SANDERO,65790,2019,2020,61190,Manual,Prata,1.6 16V SCE FLEX STEPWAY ZEN MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/RENAULT/SANDERO/1.6-16V-SCE-FLEX-STEPWAY-ZEN-MANUAL/4-portas/2019-2020/39031539
39032788,109,VOLKSWAGEN,GOL,84850,2021,2022,13000,Automática,Cinza,1.6 16V MSI TOTALFLEX 4P AUTOMATICO,Tijucas,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.6-16V-MSI-TOTALFLEX-4P-AUTOMATICO/4-portas/2021-2022/39032788
39046656,99,CHEVROLET,ONIX,69990,2020,2020,62275,Manual,Branco,1.0 FLEX LT MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-FLEX-LT-MANUAL/4-portas/2020-2020/39046656
39057947,274,CHEVROLET,CHEVETTE,23000,1992,1992,115000,Manual,Vermelho,1.6 DL 8V GASOLINA 2P MANUAL,Itapema,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/CHEVETTE/1.6-DL-8V-GASOLINA-2P-MANUAL/2-portas/1992-1992/39057947
39063527,98,PEUGEOT,208,92000,2021,2021,10000,Automática,Branco,1.6 16V FLEX GRIFFE AT6,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/PEUGEOT/208/1.6-16V-FLEX-GRIFFE-AT6/4-portas/2021-2021/39063527
39067481,666,INFINITI,FX35,85900,2007,2008,75000,Automática,Preto,3.5 AWD V6 24V GASOLINA 4P AUTOMATICO,Itapema,PF,https://www.webmotors.com.br/comprar/INFINITI/FX35/3.5-AWD-V6-24V-GASOLINA-4P-AUTOMATICO/4-portas/2007-2008/39067481
39068621,99,JEEP,RENEGADE,91100,2019,2019,54046,Automática,Vermelho,1.8 16V FLEX LONGITUDE 4P AUTOMATICO,São José,PJ,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-LONGITUDE-4P-AUTOMATICO/4-portas/2019-2019/39068621
39068655,97,CHEVROLET,SPIN,88990,2019,2020,50892,Automática,Branco,1.8 ACTIV7 8V FLEX 4P AUTOMATICO,São José,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/SPIN/1.8-ACTIV7-8V-FLEX-4P-AUTOMATICO/4-portas/2019-2020/39068655
39068743,101,VOLKSWAGEN,POLO,63490,2019,2020,50146,Manual,Cinza,1.0 MPI TOTAL FLEX MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/POLO/1.0-MPI-TOTAL-FLEX-MANUAL/4-portas/2019-2020/39068743
39074065,101,RENAULT,SANDERO,69680,2020,2021,50380,Manual,Branco,1.6 16V SCE FLEX STEPWAY ZEN MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/RENAULT/SANDERO/1.6-16V-SCE-FLEX-STEPWAY-ZEN-MANUAL/4-portas/2020-2021/39074065
39091392,103,VOLKSWAGEN,GOL,62000,2018,2019,74000,Automática,Prata,1.6 16V MSI TOTALFLEX 4P AUTOMATICO,Itajaí,PF,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.6-16V-MSI-TOTALFLEX-4P-AUTOMATICO/0-portas/2018-2019/39091392
39107243,107,VOLKSWAGEN,PASSAT,33000,2006,2007,116000,CVT,Prata,2.0 FSI COMFORTLINE 16V GASOLINA 4P TIPTRONIC,Brusque,PF,https://www.webmotors.com.br/comprar/VOLKSWAGEN/PASSAT/2.0-FSI-COMFORTLINE-16V-GASOLINA-4P-TIPTRONIC/4-portas/2006-2007/39107243
39128707,100,VOLKSWAGEN,GOL,56100,2019,2020,50623,Manual,Prata,1.6 MSI TOTALFLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.6-MSI-TOTALFLEX-4P-MANUAL/4-portas/2019-2020/39128707
39133391,103,FIAT,ARGO,60310,2019,2020,78063,Manual,Branco,1.0 FIREFLY FLEX DRIVE MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.0-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2019-2020/39133391
39250052,101,VOLKSWAGEN,POLO,63490,2019,2020,50257,Manual,Prata,1.0 MPI TOTAL FLEX MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/POLO/1.0-MPI-TOTAL-FLEX-MANUAL/4-portas/2019-2020/39250052
39283592,114,NISSAN,KICKS,91850,2019,2019,18500,Manual,Branco,1.6 16V FLEXSTART S 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/NISSAN/KICKS/1.6-16V-FLEXSTART-S-4P-MANUAL/4-portas/2019-2019/39283592
39286985,97,CHEVROLET,SPIN,89150,2019,2020,50521,Automática,Cinza,1.8 ACTIV7 8V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/SPIN/1.8-ACTIV7-8V-FLEX-4P-AUTOMATICO/4-portas/2019-2020/39286985
39309390,102,CHEVROLET,PRISMA,54890,2018,2019,73514,Manual,Branco,1.0 MPFI JOY 8V FLEX 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/PRISMA/1.0-MPFI-JOY-8V-FLEX-4P-MANUAL/4-portas/2018-2019/39309390
30800282,112,RENAULT,SANDERO,19990,2009,2009,110800,Manual,Vermelho,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,Itapema,PF,https://www.webmotors.com.br/comprar/RENAULT/SANDERO/1.0-AUTHENTIQUE-16V-FLEX-4P-MANUAL/4-portas/2009-2009/30800282
39330943,97,CHEVROLET,SPIN,89150,2019,2020,51263,Automática,Prata,1.8 ACTIV7 8V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/SPIN/1.8-ACTIV7-8V-FLEX-4P-AUTOMATICO/4-portas/2019-2020/39330943
39318676,105,CHEVROLET,CRUZE,93900,2017,2017,41900,Automática,Preto,1.4 TURBO LTZ 16V FLEX 4P AUTOMATICO,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/CHEVROLET/CRUZE/1.4-TURBO-LTZ-16V-FLEX-4P-AUTOMATICO/4-portas/2017-2017/39318676
39339900,102,VOLVO,V60,89900,2013,2014,108000,Automática,Vermelho,2.0 T5 R DESIGN DYNAMIC 16V TURBO GASOLINA 4P AUTOMATIZADO,Itapema,PF,https://www.webmotors.com.br/comprar/VOLVO/V60/2.0-T5-R-DESIGN-DYNAMIC-16V-TURBO-GASOLINA-4P-AUTOMATIZADO/4-portas/2013-2014/39339900
39370440,102,KIA,SPORTAGE,84990,2014,2015,96711,Automática,Branco,2.0 LX 4X4 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/KIA/SPORTAGE/2.0-LX-4X4-16V-FLEX-4P-AUTOMATICO/4-portas/2014-2015/39370440
39379949,112,RENAULT,CAPTUR,92900,2018,2018,100448,Automática,Branco,1.6 16V SCE FLEX INTENSE X-TRONIC,Tijucas,PJ,https://www.webmotors.com.br/comprar/RENAULT/CAPTUR/1.6-16V-SCE-FLEX-INTENSE-X-TRONIC/4-portas/2018-2018/39379949
39394709,102,VOLKSWAGEN,VOYAGE,66890,2020,2021,50500,Manual,Prata,1.6 MSI TOTALFLEX 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VOYAGE/1.6-MSI-TOTALFLEX-4P-MANUAL/4-portas/2020-2021/39394709
39396105,104,FIAT,FIORINO,78690,2020,2020,58870,Manual,Branco,1.4 MPI FURGAO HARD WORKING 8V FLEX 2P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FIAT/FIORINO/1.4-MPI-FURGAO-HARD-WORKING-8V-FLEX-2P-MANUAL/2-portas/2020-2020/39396105
39414421,97,RENAULT,KWID,49899,2019,2020,21943,Manual,Laranja,1.0 12V SCE FLEX OUTSIDER MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/RENAULT/KWID/1.0-12V-SCE-FLEX-OUTSIDER-MANUAL/4-portas/2019-2020/39414421
39421674,102,CHEVROLET,SPIN,92989,2019,2020,50466,Manual,Cinza,1.8 ACTIV7 8V FLEX 4P AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/SPIN/1.8-ACTIV7-8V-FLEX-4P-AUTOMATICO/4-portas/2019-2020/39421674
39421693,95,RENAULT,LOGAN,55989,2019,2020,50263,Manual,Branco,1.0 12V SCE FLEX ZEN MANUAL,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/RENAULT/LOGAN/1.0-12V-SCE-FLEX-ZEN-MANUAL/4-portas/2019-2020/39421693
39422324,105,HYUNDAI,HB20,75899,2017,2018,62499,Manual,Branco,1.6 PREMIUM 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20/1.6-PREMIUM-16V-FLEX-4P-AUTOMATICO/4-portas/2017-2018/39422324
39469656,102,CHEVROLET,JOY,55430,2019,2020,95946,Manual,Prata,1.0 SPE4 FLEX MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/JOY/1.0-SPE4-FLEX-MANUAL/4-portas/2019-2020/39469656
39486682,104,FIAT,ARGO,60890,2019,2020,44500,Manual,Branco,1.0 FIREFLY FLEX DRIVE MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.0-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2019-2020/39486682
39487695,666,FORD,KA,58290,2019,2020,50154,Manual,Prata,1.5 TI-VCT FLEX SE MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.5-TI-VCT-FLEX-SE-MANUAL/4-portas/2019-2020/39487695
39503719,93,PEUGEOT,2008,71400,2018,2019,61000,Automática,Preto,1.6 16V FLEX ALLURE 4P AUTOMATICO,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/PEUGEOT/2008/1.6-16V-FLEX-ALLURE-4P-AUTOMATICO/4-portas/2018-2019/39503719
39506341,105,FORD,KA,56030,2019,2019,24178,Manual,Branco,1.5 TI-VCT FLEX SE MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.5-TI-VCT-FLEX-SE-MANUAL/4-portas/2019-2019/39506341
39511850,103,FIAT,ARGO,60290,2019,2020,68066,Manual,Branco,1.0 FIREFLY FLEX DRIVE MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.0-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2019-2020/39511850
39518056,106,FORD,KA,56180,2019,2020,22800,Manual,Prata,1.0 TI-VCT FLEX SE SEDAN MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.0-TI-VCT-FLEX-SE-SEDAN-MANUAL/4-portas/2019-2020/39518056
39517981,107,VOLKSWAGEN,VIRTUS,72000,2018,2018,47000,Manual,Branco,1.6 MSI TOTAL FLEX MANUAL,Antônio Carlos,PF,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VIRTUS/1.6-MSI-TOTAL-FLEX-MANUAL/4-portas/2018-2018/39517981
39519268,100,VOLKSWAGEN,VOYAGE,58390,2019,2020,51998,Manual,Prata,1.6 MSI TOTALFLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VOYAGE/1.6-MSI-TOTALFLEX-4P-MANUAL/4-portas/2019-2020/39519268
39523421,666,CHEVROLET,ONIX,56590,2019,2020,61190,Manual,Prata,1.0 MPFI JOY 8V FLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-MPFI-JOY-8V-FLEX-4P-MANUAL/4-portas/2019-2020/39523421
39523476,98,CHEVROLET,ONIX,69490,2020,2020,59181,Manual,Branco,1.0 FLEX LT MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-FLEX-LT-MANUAL/4-portas/2020-2020/39523476
39523576,103,RENAULT,SANDERO,65790,2019,2020,50992,Manual,Preto,1.6 16V SCE FLEX STEPWAY ZEN MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/RENAULT/SANDERO/1.6-16V-SCE-FLEX-STEPWAY-ZEN-MANUAL/4-portas/2019-2020/39523576
39523635,104,PEUGEOT,208,54490,2019,2020,50689,Manual,Prata,1.2 ACTIVE 12V FLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/PEUGEOT/208/1.2-ACTIVE-12V-FLEX-4P-MANUAL/4-portas/2019-2020/39523635
39539237,111,VOLKSWAGEN,SAVEIRO,81000,2017,2018,48000,Manual,Branco,1.6 MSI PEPPER CE 8V FLEX 2P MANUAL,Canelinha,PF,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SAVEIRO/1.6-MSI-PEPPER-CE-8V-FLEX-2P-MANUAL/2-portas/2017-2018/39539237
39554257,98,CHEVROLET,CRUZE,97600,2019,2019,55043,Automática,Preto,1.4 TURBO LT 16V FLEX 4P AUTOMATICO,São José,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/CRUZE/1.4-TURBO-LT-16V-FLEX-4P-AUTOMATICO/4-portas/2019-2019/39554257
39549928,97,FORD,KA,43900,2017,2018,70000,Manual,Branco,1.0 TI-VCT FLEX SE PLUS MANUAL,Itapema,PF,https://www.webmotors.com.br/comprar/FORD/KA/1.0-TI-VCT-FLEX-SE-PLUS-MANUAL/0-portas/2017-2018/39549928
39566130,104,FORD,KA +,51510,2018,2018,97887,Manual,Prata,1.5 SIGMA FLEX SE MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FORD/KA +/1.5-SIGMA-FLEX-SE-MANUAL/4-portas/2018-2018/39566130
39566212,102,FIAT,ARGO,59530,2019,2020,82540,Manual,Prata,1.0 FIREFLY FLEX DRIVE MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.0-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2019-2020/39566212
39545741,99,JEEP,RENEGADE,79200,2015,2016,101000,Automática,Branco,1.8 16V FLEX LONGITUDE 4P AUTOMATICO,Bombinhas,PF,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-LONGITUDE-4P-AUTOMATICO/0-portas/2015-2016/39545741
39577579,104,RENAULT,SANDERO,66470,2019,2020,50223,Manual,Branco,1.6 16V SCE FLEX STEPWAY ZEN MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/RENAULT/SANDERO/1.6-16V-SCE-FLEX-STEPWAY-ZEN-MANUAL/4-portas/2019-2020/39577579
39198298,96,CHEVROLET,MONTANA,34000,2011,2012,77000,Manual,Preto,1.4 MPFI LS CS 8V FLEX 2P MANUAL,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/CHEVROLET/MONTANA/1.4-MPFI-LS-CS-8V-FLEX-2P-MANUAL/0-portas/2011-2012/39198298
39609665,100,JEEP,RENEGADE,94990,2019,2020,50601,Automática,Verde,1.8 16V FLEX LONGITUDE 4P AUTOMATICO,Florianópolis,PJ,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-LONGITUDE-4P-AUTOMATICO/4-portas/2019-2020/39609665
39619208,105,FIAT,FIORINO,79990,2019,2020,65815,Manual,Branco,1.4 MPI FURGAO HARD WORKING 8V FLEX 2P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FIAT/FIORINO/1.4-MPI-FURGAO-HARD-WORKING-8V-FLEX-2P-MANUAL/3-portas/2019-2020/39619208
39625553,102,AUDI,A3,78900,2014,2014,75000,Automática,Preto,1.4 TFSI SPORTBACK 16V GASOLINA 4P S-TRONIC,Brusque,PF,https://www.webmotors.com.br/comprar/AUDI/A3/1.4-TFSI-SPORTBACK-16V-GASOLINA-4P-S-TRONIC/0-portas/2014-2014/39625553
39630432,104,FORD,ECOSPORT,93900,2019,2020,19000,Automática,Preto,1.5 TI-VCT FLEX TITANIUM AUTOMATICO,Biguaçu,PF,https://www.webmotors.com.br/comprar/FORD/ECOSPORT/1.5-TI-VCT-FLEX-TITANIUM-AUTOMATICO/4-portas/2019-2020/39630432
39638042,105,VOLKSWAGEN,VIRTUS,84900,2018,2018,34000,Automática,Prata,1.0 200 TSI COMFORTLINE AUTOMATICO,Itajaí,PF,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VIRTUS/1.0-200-TSI-COMFORTLINE-AUTOMATICO/4-portas/2018-2018/39638042
39638813,101,CHEVROLET,TRACKER,95900,2018,2018,45000,Automática,Branco,1.4 16V TURBO FLEX PREMIER AUTOMATICO,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/CHEVROLET/TRACKER/1.4-16V-TURBO-FLEX-PREMIER-AUTOMATICO/4-portas/2018-2018/39638813
39650337,103,PEUGEOT,2008,81990,2018,2019,35000,Automática,Branco,1.6 16V FLEX GRIFFE 4P AUTOMATICO,Florianópolis,PJ,https://www.webmotors.com.br/comprar/PEUGEOT/2008/1.6-16V-FLEX-GRIFFE-4P-AUTOMATICO/4-portas/2018-2019/39650337
39667652,107,CHEVROLET,COBALT,74680,2018,2019,44206,Automática,Cinza,1.8 MPFI LTZ 8V FLEX 4P AUTOMATICO,Florianópolis,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/COBALT/1.8-MPFI-LTZ-8V-FLEX-4P-AUTOMATICO/4-portas/2018-2019/39667652
39667734,666,FORD,KA,59980,2020,2020,54895,Manual,Branco,1.5 TI-VCT FLEX SE MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.5-TI-VCT-FLEX-SE-MANUAL/4-portas/2020-2020/39667734
39674812,666,FORD,KA,60160,2020,2020,50693,Manual,Prata,1.5 TI-VCT FLEX SE MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.5-TI-VCT-FLEX-SE-MANUAL/4-portas/2020-2020/39674812
39516660,98,FIAT,TORO,100000,2018,2019,33000,Automática,Preto,1.8 16V EVO FLEX FREEDOM AT6,Brusque,PF,https://www.webmotors.com.br/comprar/FIAT/TORO/1.8-16V-EVO-FLEX-FREEDOM-AT6/0-portas/2018-2019/39516660
39687275,102,FIAT,CRONOS,71989,2019,2020,89531,Manual,Branco,1.3 FIREFLY FLEX DRIVE MANUAL,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/FIAT/CRONOS/1.3-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2019-2020/39687275
39691954,102,CHEVROLET,ONIX,71899,2018,2019,69127,Manual,Vermelho,1.4 MPFI ACTIV 8V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.4-MPFI-ACTIV-8V-FLEX-4P-MANUAL/4-portas/2018-2019/39691954
39707791,86,JEEP,COMPASS,99980,2018,2018,49580,Automática,Branco,2.0 16V FLEX LONGITUDE AUTOMATICO,Balneário Camboriú,PF,https://www.webmotors.com.br/comprar/JEEP/COMPASS/2.0-16V-FLEX-LONGITUDE-AUTOMATICO/4-portas/2018-2018/39707791
39713627,107,TOYOTA,ETIOS,70499,2018,2019,78204,Manual,Prata,1.5 X PLUS SEDAN 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/TOYOTA/ETIOS/1.5-X-PLUS-SEDAN-16V-FLEX-4P-AUTOMATICO/4-portas/2018-2019/39713627
